timestamp,close,high,low,open,volume
1493299859,68.1100,68.1124,68.1100,68.1124,873800
1493299916,68.1240,68.1450,68.1240,68.1450,26700
1493299925,68.0300,68.0662,68.0200,68.0600,143700
1493299980,68.0000,68.0400,67.9761,68.0200,137500
1493300040,67.9250,68.0000,67.9200,68.0000,64600
1493300107,67.9150,67.9573,67.9150,67.9300,128200
1493300218,67.8492,67.9500,67.8250,67.9300,278600
1493300220,67.7650,67.8450,67.7500,67.8450,143700
1493300280,67.8500,67.8600,67.7600,67.7600,102500
1493300343,67.8700,67.8999,67.8400,67.8400,127500
1493300401,67.8100,67.8999,67.8100,67.8750,111800
1493300477,67.7800,67.8150,67.7700,67.8000,89700
1493300527,67.7600,67.7750,67.7500,67.7700,155600
1493300580,67.7400,67.7850,67.7400,67.7700,131500
1493300698,67.7500,67.7651,67.7200,67.7350,81100
1493300701,67.7500,67.7800,67.7400,67.7500,107000
1493300761,67.7400,67.7584,67.6800,67.7500,129500
1493300820,67.7600,67.7650,67.7200,67.7400,133000
1493300882,67.7158,67.7800,67.7060,67.7550,63700
1493300999,67.7550,67.7550,67.7000,67.7200,66200
1493301057,67.7350,67.7600,67.7200,67.7500,47100
1493301060,67.7100,67.7700,67.7100,67.7269,115100
1493301120,67.6800,67.7199,67.6800,67.7100,90800
1493301239,67.6950,67.7051,67.6600,67.6850,60800
1493301299,67.7450,67.7453,67.6999,67.7000,72200
1493301301,67.8138,67.8200,67.7504,67.7504,110800
1493301360,67.7800,67.8300,67.7700,67.8150,87500
1493301479,67.8250,67.8258,67.7800,67.7900,44900
1493301480,67.8150,67.8300,67.8000,67.8200,48000
1493301599,67.8200,67.8400,67.8000,67.8193,64100
1493301659,67.8900,67.8900,67.8150,67.8200,96300
1493301660,67.9000,67.9350,67.8850,67.8850,106000
1493301720,67.9400,67.9550,67.9099,67.9100,115000
1493301839,67.9200,67.9500,67.9200,67.9500,91900
1493301899,67.9000,67.9600,67.8900,67.9200,130400
1493301900,67.9250,67.9400,67.9000,67.9000,90800
1493301960,67.9000,67.9300,67.9000,67.9200,96100
1493302079,67.8900,67.9100,67.8600,67.9100,82900
1493302139,67.8700,67.8900,67.8500,67.8900,79900
1493302199,67.9300,67.9300,67.8600,67.8698,66700
1493302259,67.9750,67.9800,67.9243,67.9250,253200
1493302317,67.9700,67.9800,67.9600,67.9798,56900
1493302379,68.0000,68.0000,67.9700,67.9800,140900
1493302388,68.0000,68.0500,68.0000,68.0500,133300
1493302441,67.9652,68.0063,67.9600,68.0000,132400
1493302500,68.0000,68.0100,67.9700,67.9700,156100
1493302560,68.0100,68.0300,67.9850,68.0000,84200
1493302679,67.9941,68.0150,67.9900,68.0100,73100
1493302680,68.0100,68.0200,67.9900,68.0000,47700
1493302741,68.0000,68.0200,67.9850,68.0147,42900
1493302800,67.9700,68.0000,67.9700,68.0000,38400
1493302860,67.9500,67.9750,67.9450,67.9750,75800
1493302920,67.9550,67.9644,67.9400,67.9450,44100
1493302984,67.9900,67.9900,67.9400,67.9550,99300
1493303043,67.9800,68.0000,67.9800,67.9800,36600
1493303101,68.0200,68.0200,67.9700,67.9800,63400
1493303218,68.0250,68.0550,68.0150,68.0150,103000
1493303220,68.0000,68.0300,67.9950,68.0216,113000
1493303281,67.9850,68.0000,67.9750,67.9950,88500
1493303343,67.9859,67.9900,67.9700,67.9900,54700
1493303459,67.9800,68.0100,67.9700,67.9900,91100
1493303460,67.9800,68.0000,67.9650,67.9800,74600
1493303525,67.9450,67.9800,67.9400,67.9800,72400
1493303639,67.9550,67.9600,67.9300,67.9450,48200
1493303698,67.9500,67.9800,67.9500,67.9550,53000
1493303700,67.9800,67.9900,67.9500,67.9550,49100
1493303818,67.9750,67.9857,67.9600,67.9850,65700
1493303821,67.9800,68.0100,67.9700,67.9800,76800
1493303939,67.9600,67.9900,67.9600,67.9800,21700
1493303942,67.9300,67.9700,67.9250,67.9700,44100
1493304055,67.9150,67.9300,67.9100,67.9200,61100
1493304119,67.9500,67.9600,67.9150,67.9250,89700
1493304179,67.9400,67.9676,67.9400,67.9531,32200
1493304180,67.9500,67.9600,67.9400,67.9500,68500
1493304240,67.9250,67.9550,67.9200,67.9500,45300
1493304303,67.9236,67.9493,67.9150,67.9211,38000
1493304418,67.9100,67.9200,67.9100,67.9200,37400
1493304420,67.9200,67.9300,67.9100,67.9200,53900
1493304539,67.9000,67.9300,67.9000,67.9288,39600
1493304599,67.8000,67.8700,67.8000,67.8700,139700
1493304659,67.8450,67.8499,67.7800,67.8000,66000
1493304660,67.8000,67.8450,67.7800,67.8400,154200
