timestamp,close,high,low,open,volume
1493300228,210.0231,210.0231,210.0231,210.0231,900
1493301245,209.5100,209.5100,209.5100,209.5100,100
1493301355,209.7810,209.7810,209.7810,209.7810,700
1493301904,210.0100,210.0100,210.0100,210.0100,200
1493302016,210.1700,210.1700,210.1700,210.1700,100
1493302215,210.2500,210.3800,210.2500,210.2500,500
1493302429,210.5000,210.5000,210.3800,210.3800,500
1493302524,210.3100,210.3100,210.3100,210.3100,100
1493303490,210.9400,210.9400,210.9400,210.9400,100
1493303620,210.2900,210.2900,210.2900,210.2900,500
1493304231,210.9200,210.9200,210.9200,210.9200,100
1493304705,210.1600,210.1600,210.1600,210.1600,100
1493304720,209.7150,210.1600,209.7000,210.1600,600
1493305212,209.8150,209.8150,209.6500,209.7700,900
1493305345,210.0650,210.0650,210.0650,210.0650,100
1493305410,209.7500,209.7500,209.7500,209.7500,200
1493305533,210.3600,210.3600,210.2600,210.2600,1000
1493306846,210.9900,210.9900,210.9500,210.9500,500
1493307017,210.4300,210.8000,210.4300,210.8000,500
1493307060,210.3400,210.3400,210.3400,210.3400,200
1493307838,210.6100,210.6100,210.6100,210.6100,100
1493308666,211.2100,211.2100,211.2100,211.2100,100
1493308776,210.5400,210.6200,210.5400,210.5900,600
1493311016,211.0400,211.0400,211.0400,211.0400,100
1493311320,211.1450,211.1450,211.1450,211.1450,100
1493311609,210.3350,210.3350,210.3350,210.3350,100
1493311643,210.3400,210.3400,210.3400,210.3400,100
1493311894,210.9200,210.9200,210.9200,210.9200,200
1493312945,210.3900,210.3900,210.3900,210.3900,100
1493313512,210.8300,210.8300,210.8300,210.8300,200
1493313567,210.3550,210.3550,210.3550,210.3550,100
1493313702,210.2700,210.2700,210.2700,210.2700,100
1493313794,210.2100,210.2100,210.2100,210.2100,100
1493313971,210.1000,210.1000,210.1000,210.1000,500
1493314297,210.4400,210.4400,210.4400,210.4400,100
1493315209,210.4400,210.4400,210.4400,210.4400,200
1493315786,210.5500,210.5500,210.5500,210.5500,100
1493316742,210.5200,210.5200,210.5200,210.5200,300
1493317616,210.5100,210.5100,210.5100,210.5100,100
1493317650,210.5100,210.5100,210.5100,210.5100,100
1493318225,209.6900,209.6900,209.6900,209.6900,200
1493319325,210.4100,210.4100,210.4100,210.4100,100
1493319540,210.4100,210.4100,210.4100,210.4100,300
1493319716,210.4100,210.4100,210.4100,210.4100,800
1493320065,210.5800,210.5800,210.5800,210.5800,100
1493320186,210.7701,211.0250,210.7700,211.0250,600
1493320236,210.6700,210.7700,210.6700,210.7700,600
1493320348,210.6847,210.6847,210.6847,210.6847,200
1493320421,210.6422,210.6850,210.6422,210.6850,600
1493320650,210.5376,210.5376,210.5376,210.5376,200
1493321038,210.2400,210.3100,210.2400,210.3100,400
1493321044,210.2400,210.2400,210.2400,210.2400,100
1493321104,210.3800,210.3800,210.1300,210.1700,800
1493321534,209.8100,210.0800,209.8100,210.0800,400
1493321646,209.4100,209.7300,209.4100,209.7300,600
1493321736,209.3400,209.3400,209.3400,209.3400,100
1493321816,208.4600,208.4900,208.4600,208.4900,200
1493321976,208.4600,208.6750,208.4600,208.6750,200
1493322142,208.8750,208.8750,208.4700,208.4900,400
1493322221,208.6750,208.6750,208.6750,208.6750,100
1493322298,208.6600,208.8750,208.6600,208.8650,300
1493322346,210.0700,210.1000,208.6600,208.6600,1900
1493322391,209.7600,209.7600,209.7600,209.7600,100
1493322430,209.9800,209.9800,209.9500,209.9500,200
1493322539,210.0400,210.0400,209.9400,209.9400,400
1493322594,210.0200,210.0300,210.0200,210.0300,300
1493322640,210.1000,210.1000,210.0700,210.1000,1900
1493322662,209.8800,210.1000,209.8800,210.0850,400
1493322764,210.0900,210.0900,210.0800,210.0800,500
1493322876,210.0100,210.0900,210.0100,210.0897,400
1493322901,210.0900,210.0900,210.0900,210.0900,400
1493322992,209.8700,210.0800,209.8700,210.0650,400
1493323042,210.0500,210.0500,209.9500,209.9500,600
1493323082,209.9450,210.0400,209.8700,209.8800,1700
1493323140,209.6200,210.0200,209.6200,209.7700,7600
1493323200,209.9200,209.9200,209.9200,209.9200,0
