timestamp,close,high,low,open,volume
1493213400,100.0000,100.0500,100.0000,100.0000,400
1493214017,100.0000,100.0000,100.0000,100.0000,400
1493214470,99.6500,99.6500,99.6500,99.6500,200
1493215900,100.3951,100.3951,100.3951,100.3951,400
1493216012,100.5000,100.5500,100.5000,100.5500,700
1493216053,100.5500,100.5500,100.5500,100.5500,200
1493218166,100.5500,100.5500,100.5500,100.5500,100
1493218559,100.5500,100.5708,100.5500,100.5708,400
1493218766,100.7500,100.7500,100.7500,100.7500,200
1493219958,100.7500,100.7500,100.7500,100.7500,100
1493220121,100.7250,100.8000,100.7250,100.8000,300
1493220245,100.7250,100.7250,100.7250,100.7250,100
1493220436,101.0000,101.0000,100.7250,101.0000,500
1493220941,100.8500,101.1500,100.8250,101.1500,600
1493220975,100.9250,100.9250,100.9250,100.9250,100
1493221094,100.8000,100.8500,100.8000,100.8500,300
1493221336,100.8000,100.8000,100.8000,100.8000,100
1493221542,100.7500,100.7500,100.7500,100.7500,200
1493221613,100.6000,100.7500,100.6000,100.7500,200
1493221630,100.6000,100.6000,100.6000,100.6000,100
1493221756,101.2000,101.2000,101.2000,101.2000,300
1493222068,100.9250,100.9250,100.9250,100.9250,700
1493222212,100.7000,100.7000,100.7000,100.7000,200
1493222892,100.9250,100.9250,100.7000,100.7000,200
1493222999,100.9250,100.9250,100.9250,100.9250,200
1493223340,100.7500,100.7500,100.7500,100.7500,100
1493223613,101.1000,101.1500,100.9250,101.1500,500
1493224018,101.0000,101.1500,101.0000,101.1500,200
1493224074,100.8500,100.8500,100.8500,100.8500,100
1493224249,101.1500,101.1500,100.7500,100.9000,2800
1493224268,100.9000,100.9000,100.9000,100.9000,100
1493224373,100.9000,100.9000,100.9000,100.9000,400
1493224813,101.0250,101.0250,101.0250,101.0250,200
1493225840,101.8500,101.8500,101.8500,101.8500,700
1493227162,102.2000,102.2000,102.2000,102.2000,200
1493227243,102.1500,102.1500,102.1500,102.1500,200
1493227484,102.1550,102.1550,102.1550,102.1550,800
1493227526,102.5750,102.5750,102.5750,102.5750,300
1493228031,102.6000,102.6000,102.6000,102.6000,100
1493228308,102.5000,102.5000,102.5000,102.5000,100
1493228769,102.5300,102.5300,102.5300,102.5300,300
1493228906,102.2000,102.4500,102.2000,102.4500,400
1493229340,102.5000,102.5000,102.5000,102.5000,500
1493231195,102.6360,102.6360,102.6360,102.6360,300
1493231403,102.3500,102.3500,102.3500,102.3500,500
1493231552,102.6503,102.6503,102.6503,102.6503,300
1493232294,102.8500,102.8500,102.8500,102.8500,100
1493232536,102.9000,102.9000,102.8000,102.9000,400
1493232611,103.2000,103.4500,102.8000,102.9000,3400
1493232688,103.3000,103.3000,103.3000,103.3000,200
1493232744,103.3500,103.3500,103.3500,103.3500,100
1493233193,103.7000,103.7000,103.7000,103.7000,100
1493233476,103.7000,103.7000,103.7000,103.7000,500
1493233642,104.1000,104.1000,104.1000,104.1000,100
1493233925,104.0962,104.2000,104.0462,104.1500,1100
1493234011,104.0000,104.0000,104.0000,104.0000,1100
1493234156,104.2500,104.3500,104.2500,104.3500,200
1493234228,104.4500,104.4500,104.4500,104.4500,100
1493234309,104.2500,104.4000,104.2500,104.4000,900
1493235002,104.4500,104.4500,104.4500,104.4500,500
1493235395,104.2500,104.2500,104.2500,104.2500,200
1493235928,103.8500,104.2500,103.8500,104.2500,1300
1493236247,103.8000,103.9000,103.8000,103.9000,700
1493236516,103.6000,104.0500,103.6000,104.0500,400
1493236616,103.9500,103.9500,103.9500,103.9500,200
1493236725,104.0000,104.0000,104.0000,104.0000,100
1493236756,104.2000,104.2000,104.0000,104.0000,1800
1493236800,104.2000,104.2000,104.2000,104.2000,100
