timestamp,close,high,low,open,volume
1493299964,870.9400,870.9400,870.9400,870.9400,44600
1493300053,871.1675,871.2000,870.7600,870.7600,8300
1493300152,871.5400,871.6200,871.5400,871.6200,600
1493300172,871.7750,871.9399,871.4000,871.4000,5400
1493300226,871.9100,871.9100,871.6300,871.8010,3400
1493300290,871.4400,871.5200,870.9600,871.0800,6300
1493300343,872.2774,872.3400,871.4100,871.6600,9400
1493300400,872.3800,872.8700,872.2500,872.2500,13600
1493300472,872.6350,872.9000,872.5100,872.5400,8000
1493300534,872.9100,873.3000,872.7400,872.7900,8300
1493300588,873.1450,873.2490,873.0050,873.0050,1800
1493300641,872.9700,873.0500,872.8500,873.0000,3600
1493300710,872.4800,873.0800,872.4200,873.0000,7100
1493300774,872.2020,872.6000,872.2020,872.4800,2100
1493300837,872.3526,872.4000,872.2800,872.4000,1300
1493300887,871.8850,872.5150,871.7300,872.4455,7600
1493300943,871.6700,871.8600,871.2600,871.6800,8400
1493301059,871.6000,871.8150,871.6000,871.8150,2100
1493301074,871.8100,871.8100,871.5650,871.6100,2000
1493301120,871.6850,871.7680,871.5900,871.6800,3800
1493301190,871.5500,871.6800,871.5001,871.6618,3300
1493301245,871.0500,871.4500,871.0000,871.4500,8700
1493301356,871.2899,871.3200,870.9700,870.9800,25100
1493301362,872.0000,872.0500,871.1950,871.1950,2500
1493301429,872.4600,872.6600,872.0334,872.0334,9300
1493301481,872.4908,872.6100,872.3900,872.6100,8700
1493301558,872.2200,872.4999,871.9100,872.2800,5200
1493301602,872.2700,872.2700,871.7900,872.0000,5400
1493301674,872.4300,872.5300,872.2700,872.2700,3400
1493301757,872.4900,872.4900,872.4900,872.4900,100
1493301787,872.0850,872.1600,872.0850,872.1600,2700
1493301844,872.0225,872.0500,871.9000,871.9200,4300
1493301915,872.5900,872.8050,872.2900,872.8050,2700
1493301960,872.4900,872.6500,872.4900,872.6100,1400
1493302029,872.1450,872.3600,871.9500,872.1900,4800
1493302082,871.8500,871.9300,871.5300,871.8200,3200
1493302143,872.3200,872.4077,871.7200,871.7200,5300
1493302205,872.8400,872.9000,872.4999,872.4999,6000
1493302261,872.9100,873.3600,872.8800,872.9000,4000
1493302329,873.3300,873.3300,873.0000,873.0000,3000
1493302380,873.8100,873.8500,873.4000,873.4000,4200
1493302445,874.4500,874.5600,873.8999,873.8999,10500
1493302511,874.4700,874.8900,874.4500,874.6100,7000
1493302567,874.2100,874.6500,874.2100,874.4000,7600
1493302623,873.7300,874.2000,873.7300,874.1050,9900
1493302680,873.9087,873.9087,873.5600,873.7300,6900
1493302740,873.9100,873.9700,873.8150,873.9700,4000
1493302809,874.0425,874.1900,873.9200,873.9500,3100
1493302868,874.0000,874.0700,873.6800,873.9000,5200
1493302924,873.9800,874.0500,873.6600,873.8900,7200
1493302986,874.0700,874.0700,873.6500,873.8300,3300
1493303044,873.9801,874.3200,873.8000,874.1200,6400
1493303104,874.3900,874.4000,873.9800,873.9800,4600
1493303161,874.6850,874.7500,874.4000,874.4000,9300
1493303220,874.3150,874.6850,874.2599,874.6700,6300
1493303280,874.0250,874.3500,874.0000,874.3500,7500
1493303357,873.9300,873.9800,873.6300,873.6500,4700
1493303401,874.3750,874.4500,873.8500,874.0300,3500
1493303515,874.3700,874.4999,874.3700,874.4999,2400
1493303534,873.8400,874.2200,873.8150,874.2200,2500
1493303582,874.2150,874.2150,873.7100,873.7500,5200
1493303654,874.3700,874.4850,874.2599,874.4850,4800
1493303709,874.4500,874.5850,874.3800,874.4750,4700
1493303764,874.0700,874.5200,874.0700,874.4999,8000
1493303821,874.3900,874.6000,874.2300,874.2300,6800
1493303884,874.3051,874.4100,874.2400,874.3300,2100
