timestamp,close,high,low,open,volume
1493213519,147.0100,147.0900,146.8300,146.8800,411000
1493213578,147.1798,147.2000,147.0105,147.0200,87500
1493213580,147.4899,147.5900,147.1850,147.1900,177700
1493213698,147.3900,147.5200,147.3500,147.4800,142200
1493213700,147.3880,147.3900,147.3000,147.3900,82200
1493213819,147.3351,147.4800,147.3000,147.3900,93400
1493213820,147.2500,147.3500,147.2300,147.3400,64600
1493213880,147.2200,147.2846,147.2200,147.2544,55200
1493213940,147.2265,147.2600,147.1950,147.2100,95600
1493214059,147.0600,147.2300,147.0400,147.2266,75300
1493214119,147.0200,147.1499,147.0200,147.0600,58000
1493214120,146.7700,147.0200,146.7500,147.0200,160900
1493214239,146.8400,146.8400,146.7314,146.7800,61200
1493214240,146.8400,146.9100,146.8100,146.8400,82600
1493214359,146.8800,146.9000,146.7800,146.8500,118600
1493214418,146.9100,146.9300,146.8650,146.8801,61300
1493214478,146.9000,146.9238,146.8600,146.9099,37500
1493214539,147.0399,147.0600,146.8800,146.8900,64900
1493214599,147.1000,147.1300,147.0299,147.0599,105000
1493214600,147.0500,147.1200,147.0500,147.1100,45900
1493214719,147.0957,147.1300,146.9900,147.0500,0
1493214779,147.0985,147.1200,147.0600,147.1000,51000
1493214780,146.9500,147.1000,146.9100,147.0954,71800
1493214840,146.9354,146.9600,146.8700,146.9500,97600
1493214959,147.0462,147.0589,146.9400,146.9400,17200
1493214960,147.0330,147.0500,147.0000,147.0400,38800
1493215020,146.8200,147.0400,146.8200,147.0300,44000
1493215139,146.7400,146.8254,146.7000,146.8254,74200
1493215198,146.8400,146.8600,146.7200,146.7300,56400
1493215200,146.7840,146.8600,146.7450,146.8600,55600
1493215318,146.8100,146.8300,146.7100,146.7800,40500
1493215379,146.9100,146.9500,146.7800,146.8166,71200
1493215438,146.8800,146.9300,146.7999,146.9000,48200
1493215440,146.8200,146.8999,146.7800,146.8800,74000
1493215500,146.8999,146.9000,146.8200,146.8200,33200
1493215560,146.8900,146.9700,146.8900,146.8999,56600
1493215620,146.9956,147.0000,146.8857,146.9000,44800
1493215739,146.9400,147.0000,146.9200,147.0000,43900
1493215742,146.8800,146.9636,146.8800,146.9600,27500
1493215800,146.9210,146.9263,146.8647,146.8800,15800
1493215863,146.9000,146.9389,146.8600,146.9300,16000
1493215920,146.7827,146.8969,146.7750,146.8900,26600
1493216039,146.7700,146.8476,146.7700,146.7899,46300
1493216040,146.7567,146.7990,146.7475,146.7799,28500
1493216102,146.8100,146.8100,146.7500,146.7600,24400
1493216161,146.7800,146.8100,146.7500,146.8100,12400
1493216279,146.7100,146.8200,146.6500,146.7900,47700
1493216280,146.6200,146.7150,146.6200,146.7045,21400
1493216399,146.5610,146.6200,146.4500,146.6200,176200
1493216400,146.5499,146.5900,146.5200,146.5700,38800
1493216461,146.6350,146.6350,146.5400,146.5400,22000
1493216578,146.6050,146.6400,146.5900,146.6300,38400
1493216580,146.5950,146.6090,146.5600,146.6001,22700
1493216641,146.5900,146.6200,146.5880,146.5950,13500
1493216759,146.5750,146.6200,146.5600,146.5900,53200
1493216760,146.5907,146.6200,146.5450,146.5700,23300
1493216826,146.6100,146.6100,146.5544,146.5800,13900
1493216881,146.5800,146.6600,146.5800,146.6200,7700
1493216999,146.5450,146.6150,146.5338,146.5900,33100
1493217000,146.5299,146.5700,146.5000,146.5500,42000
1493217119,146.4212,146.5600,146.4100,146.5200,72400
1493217120,146.3800,146.4893,146.3700,146.4299,31100
1493217180,146.3600,146.4000,146.3200,146.3700,65100
1493217299,146.3000,146.3600,146.2700,146.3600,46500
1493217300,146.3000,146.3300,146.2800,146.3050,55100
1493217361,146.3500,146.3651,146.3100,146.3200,22000
1493217420,146.3800,146.3800,146.3400,146.3600,20600
1493217480,146.3600,146.4200,146.3600,146.3900,0
1493217544,146.3777,146.4100,146.3500,146.3650,17100
1493217604,146.3900,146.4100,146.3800,146.3800,20500
1493217719,146.2850,146.3800,146.2800,146.3800,21800
1493217779,146.2785,146.2900,146.2400,146.2876,41300
1493217781,146.2500,146.2768,146.2400,146.2768,47200
1493217846,146.1400,146.2400,146.0900,146.2400,90200
1493217901,146.1500,146.1800,146.1300,146.1450,36700
1493217960,146.2900,146.2900,146.1400,146.1400,39900
1493218020,146.2375,146.3100,146.2375,146.2951,28200
1493218137,146.2200,146.2700,146.1900,146.2350,24700
1493218140,146.4300,146.4400,146.1958,146.2200,59200
1493218200,146.4534,146.4534,146.3900,146.4200,27400
1493218264,146.4400,146.4500,146.4100,146.4400,33600
1493218322,146.4542,146.4700,146.3801,146.4400,20700
1493218380,146.5800,146.5800,146.4700,146.4800,36500
1493218499,146.5657,146.5900,146.5127,146.5829,55300
1493218500,146.5100,146.5700,146.5100,146.5600,16100
1493218615,146.4400,146.5000,146.4300,146.5000,13700
1493218678,146.5114,146.5399,146.4699,146.4700,15900
1493218680,146.5600,146.5600,146.5000,146.5000,9000
1493218799,146.5247,146.5699,146.5100,146.5699,10900
1493218802,146.5200,146.5700,146.5200,146.5269,29200
1493218864,146.5800,146.5800,146.5020,146.5100,17200
1493218923,146.6384,146.6384,146.5884,146.5900,19100
1493218980,146.6700,146.7000,146.6200,146.6200,40400
1493219043,146.6690,146.6900,146.6500,146.6858,17000
1493219101,146.6500,146.6800,146.6400,146.6600,17300
1493219218,146.5800,146.6600,146.5500,146.6500,26400
1493219220,146.5850,146.6300,146.5700,146.6000,19000
1493219280,146.5000,146.5980,146.5000,146.5900,27100
1493219398,146.5600,146.5782,146.4600,146.5051,25000
1493219458,146.5900,146.6200,146.5600,146.5700,27500
1493219519,146.5600,146.6000,146.5200,146.5900,24400
1493219579,146.5300,146.5700,146.5300,146.5600,20200
1493219580,146.5700,146.5800,146.5300,146.5300,8800
1493219644,146.5900,146.6400,146.5800,146.5900,32500
1493219758,146.6200,146.6400,146.5700,146.6000,48100
1493219763,146.6200,146.6700,146.6100,146.6100,14300
1493219824,146.5900,146.6200,146.5700,146.6168,12800
1493219880,146.5700,146.6000,146.5600,146.5900,8100
1493219940,146.5600,146.5700,146.5300,146.5700,21700
1493220056,146.5300,146.5680,146.4900,146.5597,39100
1493220060,146.5200,146.5500,146.4800,146.5500,20700
1493220122,146.5800,146.5800,146.5200,146.5200,16500
1493220239,146.6600,146.6900,146.5600,146.5800,39000
1493220299,146.7550,146.7901,146.6614,146.6700,70100
1493220300,146.7799,146.7800,146.7100,146.7500,17400
1493220417,146.7830,146.8300,146.7600,146.7900,49100
1493220479,146.7800,146.8000,146.7300,146.7900,22900
1493220483,146.7800,146.7900,146.7500,146.7800,22100
1493220540,146.8100,146.8200,146.7800,146.7900,23100
1493220657,146.7701,146.8200,146.7600,146.8190,31700
1493220660,146.7900,146.7998,146.7400,146.7800,26100
1493220721,146.7300,146.7903,146.7200,146.7903,9100
1493220781,146.7900,146.7900,146.7350,146.7350,40100
1493220840,146.7452,146.8001,146.7452,146.7899,14600
1493220902,146.7400,146.7700,146.7233,146.7400,20900
1493220964,146.7500,146.7800,146.7000,146.7400,29500
1493221076,146.7433,146.7700,146.7300,146.7585,9600
1493221080,146.7843,146.8000,146.7400,146.7500,12400
1493221144,146.7200,146.7799,146.7200,146.7700,12300
1493221200,146.6900,146.7542,146.6900,146.7400,22200
1493221261,146.6700,146.6970,146.6500,146.6900,14900
1493221374,146.6700,146.6863,146.6400,146.6800,10300
1493221380,146.5850,146.6700,146.5800,146.6700,12000
1493221443,146.5400,146.5800,146.5200,146.5700,30600
1493221506,146.5600,146.5821,146.5150,146.5203,19500
1493221563,146.4500,146.5600,146.4300,146.5600,60700
1493221621,146.5200,146.5300,146.4350,146.4600,34600
1493221685,146.4500,146.5600,146.4500,146.5200,20500
1493221799,146.3800,146.4700,146.3337,146.4700,28300
1493221801,146.4580,146.4900,146.3860,146.3860,29900
1493221919,146.4500,146.5116,146.4165,146.4700,29700
1493221921,146.4400,146.4600,146.4132,146.4400,24000
1493222038,146.4200,146.4500,146.4050,146.4300,12800
1493222040,146.4000,146.4290,146.3757,146.4200,16500
1493222158,146.3870,146.4100,146.3700,146.4000,9600
1493222217,146.3900,146.4100,146.3700,146.3900,17200
1493222221,146.3543,146.3900,146.3500,146.3900,18400
1493222280,146.2900,146.3525,146.2700,146.3525,36800
1493222342,146.3100,146.3200,146.2500,146.2890,34800
1493222402,146.2750,146.3200,146.2750,146.3100,17000
1493222460,146.3862,146.3900,146.2662,146.2700,18600
1493222522,146.3900,146.4100,146.3600,146.4000,26000
1493222583,146.3700,146.4112,146.3700,146.4000,15700
1493222699,146.4100,146.4400,146.3800,146.3800,29900
