timestamp,close,high,low,open,volume
1492610090,98.0500,98.0500,98.0500,98.0500,900
1492611003,97.6000,97.6000,97.6000,97.6000,400
1492612896,97.1500,97.1500,97.1500,97.1500,400
1492612927,97.1500,97.1500,97.1000,97.1000,300
1492614911,96.7420,96.7420,96.7420,96.7420,500
1492620486,96.9358,96.9358,96.9358,96.9358,100
1492620609,96.5000,96.5000,96.5000,96.5000,200
1492621866,96.5000,96.5000,96.5000,96.5000,600
1492622714,97.0571,97.0571,97.0571,97.0571,800
1492623380,97.0000,97.0000,96.8500,96.8500,800
1492625304,97.8000,97.8000,97.8000,97.8000,500
1492625380,97.3500,97.3500,97.3500,97.3500,100
1492625460,97.2500,97.2500,97.2500,97.2500,100
1492625848,97.2000,97.4500,97.2000,97.4500,2600
1492626094,96.9500,96.9500,96.9500,96.9500,100
1492626120,97.1250,97.1250,97.1250,97.1250,400
1492627973,97.3000,97.3000,97.3000,97.3000,200
1492627989,97.3000,97.3000,97.3000,97.3000,200
1492628068,97.5000,97.5000,97.5000,97.5000,300
1492628700,97.2500,97.2500,97.2500,97.2500,200
1492629477,97.6000,97.6000,97.6000,97.6000,300
1492630105,97.4000,97.4000,97.4000,97.4000,100
1492630776,97.5000,97.5000,97.5000,97.5000,300
1492631129,97.5000,97.5000,97.5000,97.5000,300
1492631423,97.6000,97.6000,97.6000,97.6000,200
1492631580,97.4000,97.4000,97.4000,97.4000,100
1492631730,97.4000,97.4000,97.4000,97.4000,100
1492631859,97.5000,97.6500,97.5000,97.6500,300
1492631892,97.4750,97.5000,97.4500,97.4500,700
1492631947,97.5500,97.5500,97.5500,97.5500,400
1492632000,97.5500,97.5500,97.5500,97.5500,100
