timestamp,close,high,low,open,volume
1492608655,65.6200,65.6200,65.6200,65.6200,537600
1492608719,65.6400,65.6400,65.6250,65.6300,66700
1492608777,65.6600,65.6750,65.6400,65.6400,64900
1492608782,65.6800,65.7100,65.6300,65.6750,81300
1492608840,65.6400,65.6800,65.6100,65.6800,54000
1492608907,65.6650,65.6800,65.6500,65.6800,167100
1492608960,65.6350,65.6800,65.6300,65.6600,105400
1492609020,65.6450,65.6592,65.6300,65.6350,38700
1492609080,65.6800,65.6800,65.6300,65.6500,71300
1492609199,65.6600,65.6800,65.6400,65.6700,55700
1492609258,65.6250,65.6750,65.6150,65.6650,115900
1492609319,65.5900,65.6300,65.5700,65.6300,61500
1492609323,65.5400,65.6100,65.5300,65.6050,61400
1492609439,65.5250,65.5450,65.5150,65.5450,65300
1492609443,65.5550,65.5600,65.5000,65.5200,74000
1492609559,65.5600,65.5700,65.5300,65.5700,83900
1492609618,65.5600,65.5600,65.5400,65.5600,34800
1492609620,65.5248,65.5600,65.5100,65.5600,109000
1492609739,65.5900,65.5900,65.5050,65.5250,70000
1492609799,65.6000,65.6200,65.5850,65.5900,121800
1492609801,65.6100,65.6152,65.5800,65.5931,55500
1492609860,65.5550,65.6200,65.5500,65.6100,87200
1492609920,65.5700,65.5700,65.5200,65.5500,55600
1492609980,65.5300,65.5700,65.5300,65.5700,45700
1492610043,65.5600,65.5600,65.5100,65.5300,82900
1492610100,65.5850,65.6100,65.5550,65.5600,85600
1492610218,65.5848,65.6100,65.5750,65.5900,57000
1492610220,65.6100,65.6100,65.5600,65.5800,48300
1492610281,65.5800,65.6200,65.5700,65.6100,72000
1492610340,65.5497,65.5900,65.5400,65.5800,82800
1492610400,65.5762,65.5800,65.5400,65.5500,54800
1492610461,65.5799,65.5800,65.5300,65.5750,89500
1492610526,65.5700,65.5800,65.5700,65.5800,17200
1492610582,65.5650,65.5800,65.5600,65.5750,41900
1492610699,65.5450,65.5600,65.5400,65.5600,45900
1492610700,65.5100,65.5400,65.4900,65.5400,130700
1492610819,65.5250,65.5300,65.5149,65.5150,25800
1492610879,65.5000,65.5200,65.5000,65.5200,52900
1492610880,65.5100,65.5200,65.4700,65.5065,88200
1492610999,65.5101,65.5200,65.4950,65.5150,36700
1492611001,65.5100,65.5300,65.5000,65.5132,35100
1492611119,65.5000,65.5100,65.4800,65.5050,36100
1492611120,65.5100,65.5100,65.4900,65.4937,46100
1492611182,65.5050,65.5100,65.5000,65.5050,23200
1492611297,65.4960,65.5100,65.4900,65.5010,50800
1492611359,65.4800,65.4900,65.4650,65.4900,74400
1492611360,65.4950,65.5100,65.4800,65.4850,40400
1492611421,65.5000,65.5000,65.4800,65.4950,27300
1492611539,65.4700,65.4950,65.4550,65.4900,63200
1492611540,65.4999,65.5000,65.4650,65.4650,39500
1492611604,65.5000,65.5050,65.4900,65.4900,23800
1492611719,65.5000,65.5100,65.4900,65.5000,19300
1492611779,65.4950,65.5000,65.4900,65.4950,25700
1492611781,65.4900,65.5000,65.4900,65.5000,24300
1492611840,65.5000,65.5100,65.4900,65.4900,28500
1492611959,65.5050,65.5100,65.5000,65.5050,12400
1492611960,65.4700,65.5100,65.4600,65.5000,48600
1492612079,65.4586,65.4700,65.4500,65.4700,35100
1492612082,65.4550,65.4700,65.4350,65.4550,78200
1492612142,65.4700,65.4700,65.4400,65.4550,38200
1492612200,65.4700,65.4900,65.4642,65.4800,39400
1492612319,65.4600,65.4856,65.4500,65.4750,32200
1492612379,65.4200,65.4600,65.4200,65.4550,71800
1492612439,65.4300,65.4400,65.4200,65.4250,23100
1492612499,65.4500,65.4650,65.4300,65.4350,36100
1492612559,65.4400,65.4700,65.4400,65.4500,48100
1492612560,65.4550,65.4600,65.4400,65.4400,48100
1492612621,65.4300,65.4600,65.4200,65.4500,40000
1492612739,65.4575,65.4600,65.4300,65.4350,41000
