timestamp,close,high,low,open,volume
1492608664,47.4300,47.6000,47.4100,47.6000,110500
1492608740,47.4100,47.4100,47.4100,47.4100,43900
1492608780,47.4400,47.4728,47.4100,47.4100,56300
1492608840,47.5300,47.5300,47.4500,47.4500,14400
1492608956,47.6220,47.6500,47.5100,47.5200,70400
1492608960,47.6800,47.6900,47.5900,47.6339,41000
1492609078,47.7699,47.7700,47.6600,47.6700,57800
1492609139,47.8500,47.8500,47.7600,47.7700,55600
1492609199,47.8500,47.8500,47.8100,47.8450,33900
1492609200,47.8417,47.8500,47.8300,47.8500,62700
1492609319,47.8600,47.8800,47.8200,47.8500,61500
1492609320,47.7900,47.8800,47.7900,47.8800,49100
1492609439,47.7400,47.8100,47.7300,47.7900,30200
1492609441,47.7400,47.7500,47.6800,47.7500,138400
1492609503,47.6700,47.7400,47.6500,47.7200,22000
1492609618,47.6900,47.7000,47.6500,47.6700,33000
1492609621,47.6850,47.7200,47.6700,47.7000,20800
1492609739,47.7198,47.7200,47.6700,47.6800,20000
1492609799,47.6800,47.7400,47.6600,47.7000,57600
1492609800,47.7000,47.7000,47.6500,47.6800,13700
1492609919,47.6500,47.7000,47.6500,47.7000,53700
1492609977,47.6600,47.6800,47.6200,47.6500,82300
1492610037,47.6900,47.7000,47.6550,47.6600,23900
1492610099,47.7300,47.7700,47.6900,47.6900,49700
1492610159,47.7100,47.7500,47.7000,47.7300,64000
1492610160,47.7000,47.7200,47.6900,47.7100,26000
1492610276,47.7300,47.7500,47.7000,47.7000,18200
1492610280,47.7300,47.7500,47.7200,47.7400,36700
1492610343,47.7000,47.7300,47.6900,47.7300,31600
1492610449,47.6400,47.6900,47.6400,47.6900,13700
1492610461,47.6400,47.6600,47.6200,47.6400,172500
1492610577,47.6400,47.6400,47.6250,47.6400,87400
1492610639,47.6350,47.6400,47.6300,47.6400,40300
1492610640,47.6100,47.6400,47.6100,47.6350,28300
1492610752,47.6300,47.6400,47.6100,47.6200,11500
1492610760,47.6500,47.6700,47.6347,47.6400,46500
1492610875,47.6500,47.6500,47.6400,47.6400,15300
1492610888,47.6400,47.6450,47.6300,47.6400,17400
1492610992,47.6500,47.6600,47.6350,47.6400,15500
1492611057,47.6400,47.6600,47.6400,47.6450,20200
1492611119,47.6300,47.6400,47.6300,47.6400,19700
1492611179,47.6500,47.6600,47.6300,47.6300,31300
1492611228,47.6500,47.6550,47.6400,47.6500,7900
1492611240,47.6200,47.6450,47.6000,47.6442,59000
1492611358,47.6250,47.6300,47.6200,47.6250,28400
1492611419,47.6200,47.6400,47.6100,47.6200,32200
1492611468,47.6000,47.6200,47.5900,47.6200,26300
1492611539,47.5750,47.6000,47.5600,47.5950,27100
1492611540,47.5800,47.5850,47.5700,47.5800,6600
1492611657,47.6100,47.6150,47.5800,47.5800,20400
1492611660,47.6450,47.6900,47.6199,47.6200,55100
1492611726,47.6100,47.6450,47.6100,47.6400,13400
1492611839,47.5950,47.6100,47.5900,47.6000,12300
1492611899,47.6000,47.6050,47.5950,47.5950,8200
1492611957,47.6250,47.6300,47.6000,47.6050,7700
1492611962,47.6300,47.6400,47.6200,47.6200,8600
1492612062,47.6250,47.6350,47.6200,47.6300,3800
1492612138,47.5942,47.6200,47.5800,47.6200,18800
1492612145,47.5900,47.6000,47.5850,47.5950,11100
1492612207,47.6000,47.6000,47.5850,47.5950,11500
1492612306,47.6000,47.6000,47.5850,47.5900,17100
1492612375,47.5950,47.6000,47.5850,47.5950,10000
1492612389,47.5900,47.6000,47.5850,47.5950,11500
1492612443,47.6138,47.6138,47.5950,47.5950,11800
1492612559,47.5900,47.6100,47.5850,47.6100,17700
1492612560,47.5900,47.6000,47.5800,47.5900,14000
1492612623,47.5900,47.5950,47.5800,47.5900,8800
1492612736,47.5900,47.6000,47.5900,47.5950,5300
1492612799,47.5900,47.5950,47.5850,47.5850,17400
1492612859,47.6050,47.6050,47.5900,47.5900,9300
1492612919,47.5300,47.6000,47.5300,47.6000,28900
1492612920,47.5600,47.5650,47.5300,47.5300,13400
1492613039,47.5500,47.5750,47.5500,47.5656,13300
1492613046,47.5700,47.5700,47.5400,47.5500,13400
1492613142,47.5600,47.5650,47.5500,47.5600,10100
1492613218,47.5500,47.5700,47.5500,47.5700,16900
1492613279,47.5600,47.5600,47.5400,47.5550,15900
1492613336,47.5150,47.5600,47.5100,47.5600,44200
1492613399,47.4750,47.5150,47.4700,47.5100,24500
1492613456,47.4650,47.4800,47.4500,47.4800,34300
1492613517,47.4300,47.4700,47.4100,47.4600,96900
1492613520,47.4800,47.4800,47.4300,47.4300,11100
1492613638,47.4500,47.4800,47.4450,47.4775,13000
1492613642,47.4400,47.4500,47.4300,47.4500,11700
1492613756,47.4400,47.4600,47.4300,47.4400,16900
1492613817,47.4400,47.4500,47.4300,47.4300,11900
1492613823,47.4400,47.4600,47.4300,47.4400,9900
1492613925,47.4400,47.4500,47.4400,47.4500,6600
1492613999,47.4150,47.4500,47.4050,47.4457,19200
